[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-02 15:35:33] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-02 15:35:34] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-02 15:35:34] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-02 15:35:34] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-02 15:35:37] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\DnnServer\GoldBayHotels/wp-content/uploads\simply-static\temp-files/simply-static-1-1730561733\
[2024-11-02 15:35:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/DnnServer/GoldBayHotels/
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:35] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:982. Processed Pages: 100
[2024-11-02 15:40:36] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 100 of 982 files
[2024-11-02 15:40:36] [trait-can-process-pages.php:110] Total pages: 982; Pages remaining: 882
[2024-11-02 15:40:36] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-02 15:40:36] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-02 15:40:36] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-02 15:40:36] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 982 files
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:36] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/backbone
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/color-thief
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/dialog
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/dialog
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:982. Processed Pages: 150
[2024-11-02 15:40:37] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 150 of 982 files
[2024-11-02 15:40:37] [trait-can-process-pages.php:110] Total pages: 982; Pages remaining: 832
[2024-11-02 15:40:37] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-11-02 15:40:37] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-11-02 15:40:37] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-11-02 15:40:37] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 982 files
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/flatpickr
[2024-11-02 15:40:37] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/DnnServer/GoldBayHotels/wp-content/plugins/elementor/assets/lib/flatpickr
